date,store_id,item_id,price,promo,holiday,sales
2024-10-26,101,2,11.12,0,0,78
2024-10-27,101,2,11.11,0,0,76
2024-10-28,101,2,11.06,0,0,72
2024-10-29,101,2,11.06,0,0,72
2024-10-30,101,2,11.05,0,0,72
2024-10-31,101,2,10.89,0,0,71
2024-11-01,101,2,11.07,0,0,76
2024-11-02,101,2,10.86,0,0,80
2024-11-03,101,2,10.92,0,0,76
2024-11-04,101,2,11.13,0,0,69
2024-11-05,101,2,11.08,0,0,75
2024-11-06,101,2,11.15,0,1,75
2024-11-07,101,2,10.97,0,0,82
2024-11-08,101,2,10.88,0,0,72
2024-11-09,101,2,10.98,0,0,75
2024-11-10,101,2,11.01,0,1,81
2024-11-11,101,2,11.01,0,0,77
2024-11-12,101,2,11.11,0,0,77
2024-11-13,101,2,10.96,0,0,76
2024-11-14,101,2,11.04,0,0,77
2024-11-15,101,2,10.9,1,0,86
2024-11-16,101,2,11.05,0,0,73
2024-11-17,101,2,11.0,0,0,78
2024-11-18,101,2,10.93,0,0,72
2024-11-19,101,2,10.98,0,0,77
2024-11-20,101,2,10.98,0,0,76
2024-11-21,101,2,10.97,0,0,74
2024-11-22,101,2,11.18,0,0,75
2024-11-23,101,2,10.99,0,0,73
2024-11-24,101,2,10.98,0,0,72
2024-11-25,101,2,10.79,0,0,74
2024-11-26,101,2,10.91,0,0,72
2024-11-27,101,2,10.97,0,0,76
2024-11-28,101,2,10.93,0,0,71
2024-11-29,101,2,11.14,0,0,76
2024-11-30,101,2,10.98,0,0,71
2024-12-01,101,2,11.13,0,0,72
2024-12-02,101,2,11.01,0,0,72
2024-12-03,101,2,11.0,0,0,78
2024-12-04,101,2,10.99,0,0,75
2024-12-05,101,2,11.0,0,0,73
2024-12-06,101,2,11.17,0,0,74
2024-12-07,101,2,10.77,0,0,67
2024-12-08,101,2,10.8,0,0,73
2024-12-09,101,2,10.95,0,0,79
2024-12-10,101,2,11.0,0,0,73
2024-12-11,101,2,11.07,0,0,72
2024-12-12,101,2,11.05,0,0,74
2024-12-13,101,2,10.96,0,0,75
2024-12-14,101,2,11.1,0,0,66
2024-12-15,101,2,11.1,0,0,66
2024-12-16,101,2,11.02,0,0,72
2024-12-17,101,2,11.1,0,0,69
2024-12-18,101,2,11.03,0,0,75
2024-12-19,101,2,10.94,0,0,70
2024-12-20,101,2,11.07,0,0,65
2024-12-21,101,2,11.01,0,0,67
2024-12-22,101,2,11.0,0,0,62
2024-12-23,101,2,11.15,0,0,69
2024-12-24,101,2,10.75,0,0,70
2024-12-25,101,2,10.86,0,0,69
2024-12-26,101,2,10.88,0,0,73
2024-12-27,101,2,10.96,0,0,73
2024-12-28,101,2,10.97,0,0,68
2024-12-29,101,2,10.85,0,0,63
2024-12-30,101,2,10.9,0,0,71
2024-01-01,101,3,11.44,0,0,49
2024-01-02,101,3,11.38,0,1,53
2024-01-03,101,3,11.52,0,0,52
2024-01-04,101,3,11.57,0,0,59
2024-01-05,101,3,11.34,0,0,52
2024-01-06,101,3,11.5,0,0,60
2024-01-07,101,3,11.48,0,0,56
2024-01-08,101,3,11.53,0,0,53
2024-01-09,101,3,11.5,0,0,54
2024-01-10,101,3,11.35,0,0,55
2024-01-11,101,3,11.37,0,0,54
2024-01-12,101,3,11.5,0,0,58
2024-01-13,101,3,11.6,0,0,54
2024-01-14,101,3,11.28,0,0,52
2024-01-15,101,3,11.53,0,0,57
2024-01-16,101,3,11.62,0,0,53
2024-01-17,101,3,11.48,0,0,57
2024-01-18,101,3,11.56,0,0,56
2024-01-19,101,3,11.43,0,0,57
2024-01-20,101,3,11.49,0,0,66
2024-01-21,101,3,11.34,0,1,60
2024-01-22,101,3,11.27,0,1,62
2024-01-23,101,3,11.59,0,0,55
2024-01-24,101,3,11.4,0,0,59
2024-01-25,101,3,11.45,1,0,70
2024-01-26,101,3,11.36,0,0,58
2024-01-27,101,3,11.36,0,0,64
2024-01-28,101,3,11.48,0,0,58
2024-01-29,101,3,11.43,0,0,61
2024-01-30,101,3,11.54,0,0,60
2024-01-31,101,3,11.55,0,0,63
2024-02-01,101,3,11.53,0,0,60
2024-02-02,101,3,11.52,0,0,62
2024-02-03,101,3,11.66,0,0,62
2024-02-04,101,3,11.39,0,0,61
2024-02-05,101,3,11.49,0,0,65
2024-02-06,101,3,11.61,0,0,64
2024-02-07,101,3,11.63,0,0,63
2024-02-08,101,3,11.36,1,0,71
2024-02-09,101,3,11.47,0,0,67
2024-02-10,101,3,11.64,0,0,63
2024-02-11,101,3,11.55,0,0,63
2024-02-12,101,3,11.52,0,0,65
2024-02-13,101,3,11.48,1,0,78
2024-02-14,101,3,11.46,0,0,61
2024-02-15,101,3,11.53,0,0,67
2024-02-16,101,3,11.47,0,0,60
2024-02-17,101,3,11.5,0,0,66
2024-02-18,101,3,11.51,0,0,70
2024-02-19,101,3,11.43,0,0,67
2024-02-20,101,3,11.55,0,0,66
2024-02-21,101,3,11.79,0,0,63
2024-02-22,101,3,11.32,0,0,67
2024-02-23,101,3,11.53,0,0,65
2024-02-24,101,3,11.42,0,0,64
2024-02-25,101,3,11.56,0,0,65
2024-02-26,101,3,11.5,0,0,67
2024-02-27,101,3,11.58,0,0,64
2024-02-28,101,3,11.62,0,0,64
2024-02-29,101,3,11.52,0,0,62
2024-03-01,101,3,11.61,0,0,67
2024-03-02,101,3,11.27,0,0,69
2024-03-03,101,3,11.66,0,0,67
2024-03-04,101,3,11.54,0,0,69
2024-03-05,101,3,11.61,0,1,67
2024-03-06,101,3,11.38,0,0,68
2024-03-07,101,3,11.42,0,0,68
2024-03-08,101,3,11.51,0,0,66
2024-03-09,101,3,11.5,0,1,65
2024-03-10,101,3,11.53,0,1,73
2024-03-11,101,3,11.61,1,0,73
2024-03-12,101,3,11.32,0,0,65
2024-03-13,101,3,11.6,0,0,68
2024-03-14,101,3,11.5,0,0,67
2024-03-15,101,3,11.48,0,0,62
2024-03-16,101,3,11.35,0,0,70
2024-03-17,101,3,11.55,0,0,66
2024-03-18,101,3,11.26,0,0,64
2024-03-19,101,3,11.56,0,0,70
2024-03-20,101,3,11.35,1,0,77
2024-03-21,101,3,11.51,0,0,62
2024-03-22,101,3,11.49,0,0,71
2024-03-23,101,3,11.62,0,0,68
2024-03-24,101,3,11.48,0,0,66
2024-03-25,101,3,11.43,0,0,71
2024-03-26,101,3,11.45,0,0,66
2024-03-27,101,3,11.63,0,0,65
2024-03-28,101,3,11.55,0,0,63
2024-03-29,101,3,11.46,0,0,67
2024-03-30,101,3,11.48,0,0,67
2024-03-31,101,3,11.34,0,0,66
2024-04-01,101,3,11.54,0,0,62
2024-04-02,101,3,11.32,0,0,66
2024-04-03,101,3,11.58,0,0,64
2024-04-04,101,3,11.51,0,0,60
2024-04-05,101,3,11.74,0,0,59
2024-04-06,101,3,11.39,0,0,66
2024-04-07,101,3,11.49,0,0,56
2024-04-08,101,3,11.68,0,0,64
2024-04-09,101,3,11.62,0,0,62
2024-04-10,101,3,11.43,0,0,68
2024-04-11,101,3,11.52,0,0,62
2024-04-12,101,3,11.5,0,0,65
2024-04-13,101,3,11.53,0,0,62
2024-04-14,101,3,11.43,0,0,63
2024-04-15,101,3,11.49,0,0,65
2024-04-16,101,3,11.34,0,0,61
2024-04-17,101,3,11.51,0,0,65
2024-04-18,101,3,11.55,0,0,59
2024-04-19,101,3,11.48,0,0,63
2024-04-20,101,3,11.34,0,0,65
2024-04-21,101,3,11.6,0,0,63
2024-04-22,101,3,11.54,0,0,67
2024-04-23,101,3,11.43,0,0,59
2024-04-24,101,3,11.47,0,0,57
2024-04-25,101,3,11.35,0,0,58
2024-04-26,101,3,11.4,0,0,62
2024-04-27,101,3,11.45,0,0,62
2024-04-28,101,3,11.62,0,0,60
2024-04-29,101,3,11.44,0,0,56
2024-04-30,101,3,11.56,0,0,61
2024-05-01,101,3,11.45,0,0,56
2024-05-02,101,3,11.52,0,0,62
2024-05-03,101,3,11.49,0,0,67
2024-05-04,101,3,11.59,0,0,59
2024-05-05,101,3,11.45,0,0,60
2024-05-06,101,3,11.34,0,0,57
2024-05-07,101,3,11.36,0,0,53
2024-05-08,101,3,11.45,0,0,56
2024-05-09,101,3,11.38,0,0,54
2024-05-10,101,3,11.54,0,0,53
2024-05-11,101,3,11.45,0,0,62
2024-05-12,101,3,11.74,0,0,57
2024-05-13,101,3,11.33,0,0,58
2024-05-14,101,3,11.52,0,0,55
2024-05-15,101,3,11.39,0,0,56
2024-05-16,101,3,11.45,0,0,59
2024-05-17,101,3,11.51,0,0,56
2024-05-18,101,3,11.27,0,0,58
2024-05-19,101,3,11.52,0,0,55
2024-05-20,101,3,11.69,0,0,54
2024-05-21,101,3,11.45,0,0,51
2024-05-22,101,3,11.53,0,0,49
2024-05-23,101,3,11.6,0,1,54
2024-05-24,101,3,11.48,0,0,55
2024-05-25,101,3,11.44,0,0,51
2024-05-26,101,3,11.27,0,0,55
2024-05-27,101,3,11.56,0,0,54
2024-05-28,101,3,11.49,0,0,47
2024-05-29,101,3,11.4,0,0,51
2024-05-30,101,3,11.51,0,0,55
2024-05-31,101,3,11.44,0,0,55
2024-06-01,101,3,11.45,0,0,50
2024-06-02,101,3,11.56,0,0,53
2024-06-03,101,3,11.37,0,0,56
2024-06-04,101,3,11.6,0,0,55
2024-06-05,101,3,11.36,1,0,61
2024-06-06,101,3,11.43,0,0,51
2024-06-07,101,3,11.69,0,0,50
2024-06-08,101,3,11.61,0,0,53
2024-06-09,101,3,11.51,0,0,53
2024-06-10,101,3,11.41,0,0,54
2024-06-11,101,3,11.45,0,0,53
2024-06-12,101,3,11.51,0,0,54
2024-06-13,101,3,11.5,0,0,52
2024-06-14,101,3,11.49,0,0,54
2024-06-15,101,3,11.5,0,0,54
2024-06-16,101,3,11.48,0,0,49
2024-06-17,101,3,11.36,0,0,47
2024-06-18,101,3,11.45,0,0,56
2024-06-19,101,3,11.59,0,0,52
2024-06-20,101,3,11.36,0,0,47
2024-06-21,101,3,11.48,0,0,49
2024-06-22,101,3,11.42,0,0,54
2024-06-23,101,3,11.51,0,0,51
2024-06-24,101,3,11.46,0,0,50
2024-06-25,101,3,11.65,0,0,55
2024-06-26,101,3,11.55,0,0,48
2024-06-27,101,3,11.37,0,0,49
2024-06-28,101,3,11.57,0,0,52
2024-06-29,101,3,11.42,0,0,53
2024-06-30,101,3,11.44,0,0,53
2024-07-01,101,3,11.53,0,0,54
2024-07-02,101,3,11.45,0,0,52
2024-07-03,101,3,11.59,0,0,53
2024-07-04,101,3,11.42,0,0,51
2024-07-05,101,3,11.44,0,0,52
2024-07-06,101,3,11.43,0,0,52
2024-07-07,101,3,11.44,0,0,53
2024-07-08,101,3,11.61,0,0,54
2024-07-09,101,3,11.56,0,0,54
2024-07-10,101,3,11.67,0,0,52
2024-07-11,101,3,11.73,1,0,57
2024-07-12,101,3,11.4,0,0,53
2024-07-13,101,3,11.51,0,0,52
2024-07-14,101,3,11.38,0,0,54
2024-07-15,101,3,11.42,0,0,60
2024-07-16,101,3,11.44,1,0,60
2024-07-17,101,3,11.39,0,0,55
2024-07-18,101,3,11.39,0,0,57
2024-07-19,101,3,11.49,0,0,54
2024-07-20,101,3,11.38,0,0,61
2024-07-21,101,3,11.58,0,0,52
2024-07-22,101,3,11.41,0,0,55
2024-07-23,101,3,11.78,0,0,51
2024-07-24,101,3,11.45,0,0,53
2024-07-25,101,3,11.51,0,0,55
2024-07-26,101,3,11.37,0,0,58
2024-07-27,101,3,11.67,0,0,55
2024-07-28,101,3,11.61,0,0,58
2024-07-29,101,3,11.53,0,0,55
2024-07-30,101,3,11.37,0,0,55
2024-07-31,101,3,11.52,0,0,64
2024-08-01,101,3,11.39,0,0,57
2024-08-02,101,3,11.65,0,0,53
2024-08-03,101,3,11.58,0,0,54
2024-08-04,101,3,11.51,0,0,54
2024-08-05,101,3,11.26,0,0,60
2024-08-06,101,3,11.4,0,0,56
2024-08-07,101,3,11.57,0,0,57
2024-08-08,101,3,11.62,0,0,57
2024-08-09,101,3,11.61,0,0,60
2024-08-10,101,3,11.34,0,1,56
2024-08-11,101,3,11.53,0,0,55
2024-08-12,101,3,11.6,1,0,67
2024-08-13,101,3,11.33,0,0,61
2024-08-14,101,3,11.5,0,0,60
2024-08-15,101,3,11.53,0,0,57
2024-08-16,101,3,11.47,0,0,62
2024-08-17,101,3,11.31,0,0,58
2024-08-18,101,3,11.47,0,0,59
2024-08-19,101,3,11.47,0,0,58
2024-08-20,101,3,11.49,0,0,65
2024-08-21,101,3,11.44,0,0,63
2024-08-22,101,3,11.46,0,0,63
2024-08-23,101,3,11.5,0,0,65
2024-08-24,101,3,11.54,0,0,70
2024-08-25,101,3,11.47,0,0,57
2024-08-26,101,3,11.46,0,0,61
2024-08-27,101,3,11.51,0,0,61
2024-08-28,101,3,11.31,0,0,61
2024-08-29,101,3,11.55,1,0,68
2024-08-30,101,3,11.5,0,1,63
2024-08-31,101,3,11.5,0,0,60
2024-09-01,101,3,11.6,0,0,65
2024-09-02,101,3,11.3,0,1,65
2024-09-03,101,3,11.3,0,0,67
2024-09-04,101,3,11.53,0,0,67
2024-09-05,101,3,11.5,0,0,67
2024-09-06,101,3,11.52,0,0,65
2024-09-07,101,3,11.45,0,0,73
2024-09-08,101,3,11.57,0,0,67
2024-09-09,101,3,11.59,1,0,69
2024-09-10,101,3,11.55,0,0,64
2024-09-11,101,3,11.47,0,0,62
2024-09-12,101,3,11.29,0,0,68
2024-09-13,101,3,11.58,0,0,67
2024-09-14,101,3,11.62,0,0,66
2024-09-15,101,3,11.56,0,0,74
2024-09-16,101,3,11.41,0,0,71
2024-09-17,101,3,11.57,0,0,71
2024-09-18,101,3,11.59,0,0,66
2024-09-19,101,3,11.66,0,1,66
2024-09-20,101,3,11.41,0,0,70
2024-09-21,101,3,11.48,0,0,71
2024-09-22,101,3,11.57,1,0,73
2024-09-23,101,3,11.51,0,0,70
2024-09-24,101,3,11.39,0,0,71
2024-09-25,101,3,11.54,0,0,70
2024-09-26,101,3,11.56,0,1,69
2024-09-27,101,3,11.51,0,0,70
2024-09-28,101,3,11.52,0,0,71
2024-09-29,101,3,11.47,0,1,72
2024-09-30,101,3,11.65,0,0,74
2024-10-01,101,3,11.41,0,0,76
2024-10-02,101,3,11.44,0,0,72
2024-10-03,101,3,11.5,0,0,72
2024-10-04,101,3,11.59,1,0,82
2024-10-05,101,3,11.35,0,0,76
2024-10-06,101,3,11.37,0,0,73
2024-10-07,101,3,11.3,0,0,77
2024-10-08,101,3,11.5,0,0,77
2024-10-09,101,3,11.39,0,0,78
2024-10-10,101,3,11.46,1,0,88
2024-10-11,101,3,11.57,0,0,72
2024-10-12,101,3,11.44,0,0,75
2024-10-13,101,3,11.52,0,0,75
2024-10-14,101,3,11.47,0,0,75
2024-10-15,101,3,11.57,0,0,73
2024-10-16,101,3,11.55,0,0,71
2024-10-17,101,3,11.43,0,0,76
2024-10-18,101,3,11.48,0,0,73
2024-10-19,101,3,11.6,0,0,76
2024-10-20,101,3,11.54,1,0,81
2024-10-21,101,3,11.36,0,0,73
2024-10-22,101,3,11.57,0,0,76
2024-10-23,101,3,11.39,0,0,77
2024-10-24,101,3,11.64,0,0,77
2024-10-25,101,3,11.6,0,0,82
2024-10-26,101,3,11.53,0,1,77
2024-10-27,101,3,11.52,0,0,78
2024-10-28,101,3,11.48,0,0,73
2024-10-29,101,3,11.57,0,0,72
2024-10-30,101,3,11.46,0,0,81
2024-10-31,101,3,11.52,1,0,82
2024-11-01,101,3,11.59,0,0,73
2024-11-02,101,3,11.44,0,0,77
2024-11-03,101,3,11.44,0,0,77
2024-11-04,101,3,11.38,0,0,74
2024-11-05,101,3,11.39,0,0,76
2024-11-06,101,3,11.32,0,0,81
2024-11-07,101,3,11.57,0,0,74
2024-11-08,101,3,11.68,0,0,72
2024-11-09,101,3,11.64,0,0,79
2024-11-10,101,3,11.34,0,0,79
2024-11-11,101,3,11.57,0,0,74
2024-11-12,101,3,11.64,1,0,79
2024-11-13,101,3,11.45,0,0,74
2024-11-14,101,3,11.51,0,0,76
2024-11-15,101,3,11.3,0,0,80
2024-11-16,101,3,11.53,0,0,73
2024-11-17,101,3,11.39,0,0,76
2024-11-18,101,3,11.52,0,0,78
2024-11-19,101,3,11.34,0,0,69
2024-11-20,101,3,11.55,1,0,87
2024-11-21,101,3,11.6,0,0,72
2024-11-22,101,3,11.42,0,0,77
2024-11-23,101,3,11.39,0,0,77
2024-11-24,101,3,11.28,0,0,79
2024-11-25,101,3,11.47,0,0,77
2024-11-26,101,3,11.44,0,0,68
2024-11-27,101,3,11.34,0,0,73
2024-11-28,101,3,11.55,0,0,75
2024-11-29,101,3,11.46,0,0,74
2024-11-30,101,3,11.39,0,0,77
2024-12-01,101,3,11.44,0,0,77
2024-12-02,101,3,11.61,0,1,76
2024-12-03,101,3,11.56,0,0,74
2024-12-04,101,3,11.49,0,0,69
2024-12-05,101,3,11.56,0,0,72
2024-12-06,101,3,11.38,0,0,75
2024-12-07,101,3,11.5,0,0,70
2024-12-08,101,3,11.51,0,0,75
2024-12-09,101,3,11.45,0,0,76
2024-12-10,101,3,11.54,0,0,73
2024-12-11,101,3,11.42,0,0,64
2024-12-12,101,3,11.55,0,0,69
2024-12-13,101,3,11.56,0,0,78
2024-12-14,101,3,11.21,1,0,80
2024-12-15,101,3,11.62,0,0,66
2024-12-16,101,3,11.2,0,0,77
2024-12-17,101,3,11.44,0,0,72
2024-12-18,101,3,11.6,0,0,75
2024-12-19,101,3,11.47,0,0,72
2024-12-20,101,3,11.35,0,0,73
2024-12-21,101,3,11.39,0,0,72
2024-12-22,101,3,11.6,0,0,73
2024-12-23,101,3,11.31,0,0,78
2024-12-24,101,3,11.61,0,0,73
2024-12-25,101,3,11.49,1,0,73
2024-12-26,101,3,11.38,0,0,72
2024-12-27,101,3,11.44,0,0,73
2024-12-28,101,3,11.4,0,0,73
2024-12-29,101,3,11.59,0,0,68
2024-12-30,101,3,11.57,0,0,72
2024-01-01,101,4,11.91,0,0,54
2024-01-02,101,4,11.84,0,0,53
2024-01-03,101,4,12.03,0,0,52
2024-01-04,101,4,12.0,0,0,53
2024-01-05,101,4,11.95,0,0,49
2024-01-06,101,4,12.01,0,0,55
2024-01-07,101,4,12.28,0,0,48
2024-01-08,101,4,12.08,0,0,55
2024-01-09,101,4,12.1,1,0,64
2024-01-10,101,4,12.08,0,0,54
2024-01-11,101,4,12.15,0,0,53
2024-01-12,101,4,11.98,0,0,55
2024-01-13,101,4,11.79,0,0,46
2024-01-14,101,4,11.98,0,0,55
2024-01-15,101,4,12.08,0,0,54
2024-01-16,101,4,11.9,0,0,55
2024-01-17,101,4,11.98,0,0,58
2024-01-18,101,4,11.93,0,0,56
2024-01-19,101,4,12.15,0,0,52
2024-01-20,101,4,12.07,1,0,64
2024-01-21,101,4,12.07,0,0,56
2024-01-22,101,4,12.06,0,1,57
2024-01-23,101,4,12.0,0,0,57
2024-01-24,101,4,12.02,0,0,60
2024-01-25,101,4,11.88,0,0,55
2024-01-26,101,4,11.78,0,0,59
2024-01-27,101,4,12.02,1,0,70
2024-01-28,101,4,12.03,0,0,53
2024-01-29,101,4,12.12,0,0,59
2024-01-30,101,4,12.16,0,0,56
2024-01-31,101,4,12.16,0,0,57
2024-02-01,101,4,11.9,1,0,65
2024-02-02,101,4,11.96,0,0,59
2024-02-03,101,4,12.05,0,0,65
2024-02-04,101,4,12.25,0,0,55
2024-02-05,101,4,12.15,0,0,56
2024-02-06,101,4,12.11,0,0,56
2024-02-07,101,4,11.96,0,0,66
2024-02-08,101,4,11.91,0,0,59
2024-02-09,101,4,12.08,0,0,60
2024-02-10,101,4,11.89,0,0,60
2024-02-11,101,4,11.98,0,0,58
2024-02-12,101,4,11.99,0,0,61
2024-02-13,101,4,12.16,0,0,68
2024-02-14,101,4,11.96,0,0,66
2024-02-15,101,4,11.76,0,0,60
2024-02-16,101,4,12.05,0,0,64
2024-02-17,101,4,11.93,0,0,60
2024-02-18,101,4,12.0,0,0,57
2024-02-19,101,4,11.99,0,0,65
2024-02-20,101,4,11.97,0,0,66
2024-02-21,101,4,12.08,0,0,65
2024-02-22,101,4,11.85,0,0,62
2024-02-23,101,4,11.95,0,0,62
2024-02-24,101,4,12.07,0,0,65
2024-02-25,101,4,11.94,0,0,64
2024-02-26,101,4,11.84,0,0,62
2024-02-27,101,4,12.07,0,0,58
2024-02-28,101,4,12.11,0,0,63
2024-02-29,101,4,12.0,0,0,66
2024-03-01,101,4,11.8,0,0,60
2024-03-02,101,4,12.07,0,0,65
2024-03-03,101,4,11.83,0,0,65
2024-03-04,101,4,12.03,0,0,65
2024-03-05,101,4,11.91,0,0,66
2024-03-06,101,4,11.88,0,0,62
2024-03-07,101,4,11.96,0,0,59
2024-03-08,101,4,11.98,0,0,62
2024-03-09,101,4,11.94,0,0,66
2024-03-10,101,4,12.06,0,0,61
2024-03-11,101,4,11.96,0,0,61
2024-03-12,101,4,12.1,0,0,57
2024-03-13,101,4,12.03,0,0,68
2024-03-14,101,4,11.93,0,0,66
2024-03-15,101,4,11.91,0,0,66
2024-03-16,101,4,11.84,0,0,66
2024-03-17,101,4,12.03,0,0,65
2024-03-18,101,4,11.96,0,0,62
2024-03-19,101,4,11.76,0,0,63
2024-03-20,101,4,11.95,0,0,62
2024-03-21,101,4,11.91,0,0,71
2024-03-22,101,4,12.16,0,0,64
2024-03-23,101,4,11.83,0,0,62
2024-03-24,101,4,11.86,0,0,64
2024-03-25,101,4,12.11,1,0,67
2024-03-26,101,4,12.14,0,0,66
2024-03-27,101,4,11.93,0,0,60
2024-03-28,101,4,11.94,0,0,64
2024-03-29,101,4,12.06,0,0,65
2024-03-30,101,4,11.77,0,0,64
2024-03-31,101,4,11.81,0,0,62
2024-04-01,101,4,11.97,0,0,62
2024-04-02,101,4,12.15,0,1,61
2024-04-03,101,4,11.96,0,0,60
2024-04-04,101,4,12.01,0,0,60
2024-04-05,101,4,12.11,0,1,65
2024-04-06,101,4,12.21,0,0,60
2024-04-07,101,4,11.94,0,0,58
2024-04-08,101,4,12.0,0,0,59
2024-04-09,101,4,12.18,0,0,63
2024-04-10,101,4,11.85,0,0,63
2024-04-11,101,4,12.1,0,0,61
2024-04-12,101,4,11.9,0,0,59
2024-04-13,101,4,12.01,1,0,69
2024-04-14,101,4,11.98,0,0,57
2024-04-15,101,4,11.9,1,0,67
2024-04-16,101,4,11.9,0,0,62
2024-04-17,101,4,12.03,0,0,61
2024-04-18,101,4,12.1,0,0,55
2024-04-19,101,4,11.99,0,0,56
2024-04-20,101,4,12.01,0,0,58
2024-04-21,101,4,12.06,0,1,63
2024-04-22,101,4,11.9,0,0,52
2024-04-23,101,4,12.07,0,0,58
2024-04-24,101,4,12.08,0,0,53
2024-04-25,101,4,12.26,0,0,54
2024-04-26,101,4,11.96,0,0,56
2024-04-27,101,4,11.95,0,0,55
2024-04-28,101,4,12.08,0,1,55
2024-04-29,101,4,12.08,0,0,56
2024-04-30,101,4,11.95,0,0,55
2024-05-01,101,4,11.96,0,0,51
2024-05-02,101,4,12.05,0,0,58
2024-05-03,101,4,11.92,0,0,58
2024-05-04,101,4,11.96,0,0,58
2024-05-05,101,4,12.01,0,1,50
2024-05-06,101,4,12.1,0,0,55
2024-05-07,101,4,11.94,0,0,57
2024-05-08,101,4,11.82,0,0,52
2024-05-09,101,4,11.81,0,0,55
2024-05-10,101,4,11.87,0,1,54
2024-05-11,101,4,11.87,0,0,60
2024-05-12,101,4,11.98,0,0,59
2024-05-13,101,4,11.88,0,0,49
2024-05-14,101,4,11.93,0,0,61
2024-05-15,101,4,11.92,0,0,50
2024-05-16,101,4,11.96,0,0,56
2024-05-17,101,4,12.13,0,0,55
2024-05-18,101,4,12.07,0,0,49
2024-05-19,101,4,12.0,0,0,53
2024-05-20,101,4,11.95,0,0,52
2024-05-21,101,4,11.96,0,0,53
2024-05-22,101,4,12.03,0,0,52
2024-05-23,101,4,12.06,0,0,55
2024-05-24,101,4,11.91,0,0,52
2024-05-25,101,4,12.0,0,0,50
2024-05-26,101,4,11.8,0,0,55
2024-05-27,101,4,12.02,0,0,52
2024-05-28,101,4,12.08,0,1,52
2024-05-29,101,4,11.97,0,0,48
2024-05-30,101,4,12.18,0,0,46
2024-05-31,101,4,11.91,0,0,49
2024-06-01,101,4,12.02,0,0,48
2024-06-02,101,4,12.0,0,0,52
2024-06-03,101,4,11.99,1,1,60
2024-06-04,101,4,11.99,0,0,49
2024-06-05,101,4,12.01,0,0,54
2024-06-06,101,4,12.08,0,0,53
2024-06-07,101,4,12.14,0,0,49
2024-06-08,101,4,12.0,0,0,46
2024-06-09,101,4,12.08,0,0,53
2024-06-10,101,4,11.93,0,0,49
2024-06-11,101,4,12.08,0,0,49
2024-06-12,101,4,11.92,0,0,48
2024-06-13,101,4,12.11,0,0,46
2024-06-14,101,4,12.22,0,0,43
2024-06-15,101,4,11.99,0,1,50
2024-06-16,101,4,11.78,0,0,47
2024-06-17,101,4,11.95,0,0,58
2024-06-18,101,4,12.12,1,0,53
2024-06-19,101,4,12.06,0,0,44
2024-06-20,101,4,12.02,0,0,50
2024-06-21,101,4,12.1,0,0,52
2024-06-22,101,4,12.05,0,0,48
2024-06-23,101,4,12.12,0,0,49
2024-06-24,101,4,12.09,0,0,42
2024-06-25,101,4,12.15,0,0,46
2024-06-26,101,4,12.04,0,0,45
2024-06-27,101,4,12.09,0,0,42
2024-06-28,101,4,11.97,0,0,49
2024-06-29,101,4,11.94,0,0,42
2024-06-30,101,4,12.17,0,0,44
2024-07-01,101,4,12.02,0,0,46
2024-07-02,101,4,12.08,0,0,45
2024-07-03,101,4,12.01,0,0,49
2024-07-04,101,4,11.94,0,0,49
2024-07-05,101,4,12.0,0,0,51
2024-07-06,101,4,12.14,0,1,50
2024-07-07,101,4,12.06,0,0,52
2024-07-08,101,4,11.83,0,0,49
2024-07-09,101,4,11.98,0,0,50
2024-07-10,101,4,12.18,0,0,50
2024-07-11,101,4,11.98,0,0,49
2024-07-12,101,4,11.82,1,0,56
2024-07-13,101,4,12.19,0,0,48
2024-07-14,101,4,12.07,0,0,47
2024-07-15,101,4,11.99,0,0,51
2024-07-16,101,4,11.96,1,0,57
2024-07-17,101,4,12.11,0,0,47
2024-07-18,101,4,11.95,0,0,48
2024-07-19,101,4,12.11,0,0,46
2024-07-20,101,4,12.05,0,0,53
2024-07-21,101,4,12.02,0,0,50
2024-07-22,101,4,12.01,0,0,48
2024-07-23,101,4,11.98,0,0,53
2024-07-24,101,4,12.1,0,0,49
2024-07-25,101,4,11.91,0,0,47
2024-07-26,101,4,11.84,0,0,55
2024-07-27,101,4,12.06,0,0,50
2024-07-28,101,4,12.06,0,0,50
2024-07-29,101,4,12.05,0,0,52
2024-07-30,101,4,12.04,0,0,55
2024-07-31,101,4,11.97,0,0,52
2024-08-01,101,4,12.08,0,0,49
2024-08-02,101,4,12.0,0,0,54
2024-08-03,101,4,11.95,0,0,52
2024-08-04,101,4,11.97,0,0,59
2024-08-05,101,4,12.2,0,0,53
2024-08-06,101,4,11.83,0,0,48
2024-08-07,101,4,12.05,0,0,55
2024-08-08,101,4,11.83,0,0,61
2024-08-09,101,4,11.99,0,0,59
2024-08-10,101,4,11.96,0,0,60
2024-08-11,101,4,11.79,0,0,53
2024-08-12,101,4,12.04,0,0,58
2024-08-13,101,4,11.96,0,0,53
2024-08-14,101,4,11.79,0,0,57
2024-08-15,101,4,12.08,0,0,52
2024-08-16,101,4,12.14,0,0,54
2024-08-17,101,4,12.15,0,0,54
2024-08-18,101,4,12.04,0,0,60
2024-08-19,101,4,12.0,0,0,60
2024-08-20,101,4,12.13,0,0,58
2024-08-21,101,4,12.17,0,0,53
